time,ID,x,y,yaw
3.8,0,1.47009812698,1.05649765016,-2.4360238436
3.8,1,-1.50906492833,-1.04804839746,0.986273778656
3.9,0,1.4641453773,1.05140893136,-2.43243885159
3.9,1,-1.50506142425,-1.04193461882,0.995869658167
4.0,0,1.4573055708,1.04551710725,-2.42856192617
4.0,1,-1.50052518086,-1.03484859428,1.00698589265
4.1,0,1.44955119149,1.03878662182,-2.42496551662
4.1,1,-1.49543611377,-1.02669367482,1.01896342993
4.2,0,1.43713097055,1.02793523333,-2.42143998929
4.2,1,-1.48734649542,-1.01330281068,1.03524080233
4.3,0,1.43067803117,1.02226428564,-2.41954832532
4.3,1,-1.48316999412,-1.00621344066,1.04229898281
4.4,0,1.41561660825,1.00890943191,-2.41256792686
4.4,1,-1.47360054842,-0.989519414688,1.05988515772
4.5,0,1.40478559215,0.999176594938,-2.40652572197
4.5,1,-1.46697319819,-0.977488892084,1.07483072908
4.6,0,1.39440599646,0.989739747325,-2.40080291139
4.6,1,-1.46077847508,-0.965837213133,1.08948555761
4.7,0,1.3837675444,0.979961078474,-2.39530557441
4.7,1,-1.45456010355,-0.953730016876,1.10279682235
4.8,0,1.37088830778,0.968028402345,-2.38900020484
4.8,1,-1.44715596176,-0.938862177414,1.11416440742
4.9,0,1.35839486625,0.956258374316,-2.38249077724
4.9,1,-1.44005680561,-0.924290735708,1.12195958976
5.0,0,1.35708889045,0.95501829324,-2.38179681514
5.0,1,-1.4393288555,-0.922778105249,1.12272250547
5.1,0,1.3420003418,0.940567075196,-2.37376955462
5.1,1,-1.43111220768,-0.905497581299,1.13075334817
5.2,0,1.33164658464,0.93053933263,-2.37149152634
5.2,1,-1.42548740744,-0.893470906444,1.13576249174
5.3,0,1.31905299928,0.918354275217,-2.37476095249
5.3,1,-1.41853157199,-0.878414951987,1.13979033115
5.4,0,1.31003952894,0.909705503678,-2.37910847896
5.4,1,-1.41348109095,-0.867413898051,1.14098880383
5.5,0,1.29821962711,0.898470357947,-2.38498500656
5.5,1,-1.40683326033,-0.852923573487,1.14117149983
5.6,0,1.29315537086,0.893701570553,-2.38781883488
5.6,1,-1.40401147819,-0.846775629661,1.14108321425
5.7,0,1.28044770697,0.881862264959,-2.39557309782
5.7,1,-1.39705120255,-0.831580164855,1.1408730477
5.8,0,1.27219294118,0.874272672325,-2.40079248862
5.8,1,-1.39258602835,-0.821843191692,1.14064621661
5.9,0,1.2662404032,0.868848642602,-2.40447133415
5.9,1,-1.38938358866,-0.81486541085,1.14027686315
6.0,0,1.25667346477,0.860216453928,-2.41087181851
6.0,1,-1.384231921,-0.803668497233,1.13862548502
6.1,0,1.24393945298,0.848904030583,-2.42013290508
6.1,1,-1.37730617147,-0.788722926937,1.1351530238
6.2,0,1.22975493159,0.836567986666,-2.43157293385
6.2,1,-1.36954234433,-0.772103154762,1.13267636052
6.3,0,1.2161423483,0.82498915833,-2.44216733023
6.3,1,-1.36200174089,-0.756037654204,1.13105805794
6.4,0,1.20198835188,0.813219808527,-2.45411021743
6.4,1,-1.35406696734,-0.739224100919,1.12826230244
6.5,0,1.19286023445,0.805785350821,-2.46224757396
6.5,1,-1.34883638467,-0.728219140589,1.12582699784
6.6,0,1.17235340604,0.789520846372,-2.47975855342
6.6,1,-1.3368947594,-0.703414909154,1.11762859973
6.7,0,1.15784868297,0.778353681396,-2.491261288
6.7,1,-1.3286005526,-0.686537785106,1.11007005698
6.8,0,1.14688815804,0.770088837484,-2.49986299654
6.8,1,-1.32229674082,-0.673930423858,1.10395459465
7.0,0,1.13533024885,0.761531387196,-2.50889373763
7.0,1,-1.31558002437,-0.660710391214,1.09703123506
7.1,0,1.12899480979,0.756908480122,-2.51384724014
7.1,1,-1.3118678358,-0.6535046205,1.09302352312
7.2,0,1.1166719834,0.748060787601,-2.52446598202
7.2,1,-1.30472958251,-0.639844519823,1.08522886136
7.3,0,1.09847582263,0.735361104304,-2.54001794643
7.3,1,-1.2943045458,-0.620401037409,1.0713032934
7.4,0,1.08547324385,0.726518562281,-2.54845765908
7.4,1,-1.28673005425,-0.606702994959,1.05967880121
7.5,0,1.06864728445,0.71528194222,-2.55713291712
7.5,1,-1.27688614561,-0.589455385759,1.04465762841
7.6,0,1.0515730342,0.704101942555,-2.5667258182
7.6,1,-1.26680421188,-0.572332451725,1.03303925925
7.7,0,1.03201694862,0.691581423692,-2.57772193191
7.7,1,-1.2550536787,-0.552930506489,1.01899655311
7.8,0,1.01890330019,0.683353958038,-2.58501959415
7.8,1,-1.24704628156,-0.540057465155,1.00955619621
7.9,0,0.999239387271,0.671278613634,-2.59779563305
7.9,1,-1.23493788417,-0.521095166308,0.994908055744
8.0,0,0.993334958292,0.667727345608,-2.60266727674
8.0,1,-1.23125892134,-0.515454697585,0.990414689284
8.1,0,0.984538086502,0.662513105388,-2.61079222613
8.1,1,-1.22570377106,-0.507044856755,0.983679725913
8.2,0,0.979873945876,0.659789172014,-2.61551971999
8.2,1,-1.2227262636,-0.502586934428,0.980187740029
8.3,0,0.964822754718,0.651213546459,-2.63261742388
8.3,1,-1.21303898601,-0.488300540766,0.969914218183
8.4,0,0.949794869537,0.64300700649,-2.65121287923
8.4,1,-1.20336711876,-0.474318701438,0.961331641821
8.5,0,0.937569374083,0.636560545767,-2.66623836214
8.5,1,-1.19547825311,-0.463098353261,0.954435992883
8.6,0,0.921839954377,0.628390363858,-2.68487448676
8.6,1,-1.18516598474,-0.448682100744,0.945049097587
8.7,0,0.914836455732,0.624846233676,-2.69220529837
8.7,1,-1.18050695901,-0.442259408574,0.941170344658
8.8,0,0.904149310871,0.619635984861,-2.70292819918
8.8,1,-1.17341082924,-0.432570759869,0.935997120746
8.9,0,0.895666409374,0.615685414289,-2.71075787535
8.9,1,-1.16781549858,-0.424998570867,0.93272260508
9.0,0,0.880836163083,0.608976331499,-2.72245779412
9.0,1,-1.15809999973,-0.411976166734,0.926614636605
